# q=  0.12625870E-03  0.12625870E-03  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      31     -0.15255658E-04     -0.15477824E-04     -0.34034112E-04     -0.32984319E-02
      32     -0.15264859E-04     -0.15477824E-04     -0.34453241E-04     -0.32984319E-02
      33     -0.15271648E-04     -0.15477824E-04     -0.34695067E-04     -0.32984319E-02
      34     -0.15292835E-04     -0.15477824E-04     -0.35419388E-04     -0.32984319E-02
      35     -0.15302512E-04     -0.15477824E-04     -0.35679646E-04     -0.32984319E-02
      36     -0.15320271E-04     -0.15477824E-04     -0.36313710E-04     -0.32984319E-02
      37     -0.15327840E-04     -0.15477824E-04     -0.36532067E-04     -0.32984319E-02
      38     -0.15333500E-04     -0.15477824E-04     -0.36814381E-04     -0.32984319E-02
      39     -0.15338198E-04     -0.15477824E-04     -0.36987809E-04     -0.32984319E-02
      40     -0.15341494E-04     -0.15477824E-04     -0.37157379E-04     -0.32984319E-02
      41     -0.15344456E-04     -0.15477824E-04     -0.37313942E-04     -0.32984319E-02
      42     -0.15347039E-04     -0.15477824E-04     -0.37491709E-04     -0.32984319E-02
      43     -0.15350730E-04     -0.15477824E-04     -0.37604120E-04     -0.32984319E-02
      44     -0.15353113E-04     -0.15477824E-04     -0.37745647E-04     -0.32984319E-02
      45     -0.15355997E-04     -0.15477824E-04     -0.37942115E-04     -0.32984319E-02
      46     -0.15357769E-04     -0.15477824E-04     -0.38061152E-04     -0.32984319E-02
      47     -0.15360451E-04     -0.15477824E-04     -0.38178929E-04     -0.32984319E-02
      48     -0.15362718E-04     -0.15477824E-04     -0.38348073E-04     -0.32984319E-02
      49     -0.15365305E-04     -0.15477824E-04     -0.38515315E-04     -0.32984319E-02
      50     -0.15367106E-04     -0.15477824E-04     -0.38632736E-04     -0.32984319E-02
      51     -0.15369474E-04     -0.15477824E-04     -0.38822022E-04     -0.32984319E-02
      52     -0.15371807E-04     -0.15477824E-04     -0.39039128E-04     -0.32984319E-02
      53     -0.15374146E-04     -0.15477824E-04     -0.39220234E-04     -0.32984319E-02
      54     -0.15375856E-04     -0.15477824E-04     -0.39393446E-04     -0.32984319E-02
      55     -0.15379417E-04     -0.15477824E-04     -0.39699284E-04     -0.32984319E-02
      56     -0.15382026E-04     -0.15477824E-04     -0.39979009E-04     -0.32984319E-02
      57     -0.15385764E-04     -0.15477824E-04     -0.40258203E-04     -0.32984319E-02
      58     -0.15388393E-04     -0.15477824E-04     -0.40531693E-04     -0.32984319E-02
      59     -0.15391599E-04     -0.15477824E-04     -0.40796941E-04     -0.32984319E-02
      60     -0.15395000E-04     -0.15477824E-04     -0.41140052E-04     -0.32984319E-02
      61     -0.15398093E-04     -0.15477824E-04     -0.41429770E-04     -0.32984319E-02
      62     -0.15400109E-04     -0.15477824E-04     -0.41708812E-04     -0.32984319E-02
      63     -0.15402697E-04     -0.15477824E-04     -0.41993995E-04     -0.32984319E-02
      64     -0.15404162E-04     -0.15477824E-04     -0.42185692E-04     -0.32984319E-02
      65     -0.15406176E-04     -0.15477824E-04     -0.42434596E-04     -0.32984319E-02
      66     -0.15407916E-04     -0.15477824E-04     -0.42651226E-04     -0.32984319E-02
      67     -0.15410086E-04     -0.15477824E-04     -0.42948704E-04     -0.32984319E-02
      68     -0.15411627E-04     -0.15477824E-04     -0.43155601E-04     -0.32984319E-02
      69     -0.15413380E-04     -0.15477824E-04     -0.43415384E-04     -0.32984319E-02
      70     -0.15415140E-04     -0.15477824E-04     -0.43659185E-04     -0.32984319E-02
      71     -0.15416413E-04     -0.15477824E-04     -0.43851212E-04     -0.32984319E-02
      72     -0.15418175E-04     -0.15477824E-04     -0.44139540E-04     -0.32984319E-02
      73     -0.15419800E-04     -0.15477824E-04     -0.44428112E-04     -0.32984319E-02
      74     -0.15420971E-04     -0.15477824E-04     -0.44630305E-04     -0.32984319E-02
      75     -0.15422298E-04     -0.15477824E-04     -0.44834270E-04     -0.32984319E-02
      76     -0.15423215E-04     -0.15477824E-04     -0.45033690E-04     -0.32984319E-02
      77     -0.15424325E-04     -0.15477824E-04     -0.45198103E-04     -0.32984319E-02
      78     -0.15425152E-04     -0.15477824E-04     -0.45341939E-04     -0.32984319E-02
      79     -0.15426063E-04     -0.15477824E-04     -0.45494865E-04     -0.32984319E-02
      80     -0.15426909E-04     -0.15477824E-04     -0.45630861E-04     -0.32984319E-02
      81     -0.15427716E-04     -0.15477824E-04     -0.45766451E-04     -0.32984319E-02
      82     -0.15428378E-04     -0.15477824E-04     -0.45881128E-04     -0.32984319E-02
      83     -0.15429018E-04     -0.15477824E-04     -0.45993020E-04     -0.32984319E-02
      84     -0.15429718E-04     -0.15477824E-04     -0.46140013E-04     -0.32984319E-02
      85     -0.15430474E-04     -0.15477824E-04     -0.46268586E-04     -0.32984319E-02
      86     -0.15431275E-04     -0.15477824E-04     -0.46442581E-04     -0.32984319E-02
      87     -0.15431953E-04     -0.15477824E-04     -0.46534519E-04     -0.32984319E-02
      88     -0.15432613E-04     -0.15477824E-04     -0.46682488E-04     -0.32984319E-02
      89     -0.15433222E-04     -0.15477824E-04     -0.46795083E-04     -0.32984319E-02
      90     -0.15433869E-04     -0.15477824E-04     -0.46959776E-04     -0.32984319E-02
      91     -0.15434394E-04     -0.15477824E-04     -0.47090701E-04     -0.32984319E-02
      92     -0.15435283E-04     -0.15477824E-04     -0.47326732E-04     -0.32984319E-02
      93     -0.15436071E-04     -0.15477824E-04     -0.47527625E-04     -0.32984319E-02
      94     -0.15436620E-04     -0.15477824E-04     -0.47712047E-04     -0.32984319E-02
      95     -0.15437176E-04     -0.15477824E-04     -0.47868646E-04     -0.32984319E-02
      96     -0.15437920E-04     -0.15477824E-04     -0.48099741E-04     -0.32984319E-02
      97     -0.15438827E-04     -0.15477824E-04     -0.48342648E-04     -0.32984319E-02
      98     -0.15439463E-04     -0.15477824E-04     -0.48540483E-04     -0.32984319E-02
      99     -0.15440100E-04     -0.15477824E-04     -0.48720901E-04     -0.32984319E-02
     100     -0.15440577E-04     -0.15477824E-04     -0.48842581E-04     -0.32984319E-02
     101     -0.15441165E-04     -0.15477824E-04     -0.48996697E-04     -0.32984319E-02
     102     -0.15441708E-04     -0.15477824E-04     -0.49171601E-04     -0.32984319E-02
     103     -0.15443878E-04     -0.15477824E-04     -0.49892978E-04     -0.32984319E-02
     104     -0.15445794E-04     -0.15477824E-04     -0.50451128E-04     -0.32984319E-02
     105     -0.15447203E-04     -0.15477824E-04     -0.50976391E-04     -0.32984319E-02
     106     -0.15448812E-04     -0.15477824E-04     -0.51532066E-04     -0.32984319E-02
     107     -0.15450083E-04     -0.15477824E-04     -0.52038914E-04     -0.32984319E-02
     108     -0.15451298E-04     -0.15477824E-04     -0.52567687E-04     -0.32984319E-02
     109     -0.15452575E-04     -0.15477824E-04     -0.53164859E-04     -0.32984319E-02
     110     -0.15453646E-04     -0.15477824E-04     -0.53727168E-04     -0.32984319E-02
     111     -0.15454880E-04     -0.15477824E-04     -0.54328654E-04     -0.32984319E-02
     112     -0.15455702E-04     -0.15477824E-04     -0.54902928E-04     -0.32984319E-02
     113     -0.15456608E-04     -0.15477824E-04     -0.55472658E-04     -0.32984319E-02
     114     -0.15457523E-04     -0.15477824E-04     -0.56257298E-04     -0.32984319E-02
     115     -0.15458524E-04     -0.15477824E-04     -0.57048979E-04     -0.32984319E-02
     116     -0.15459339E-04     -0.15477824E-04     -0.57759721E-04     -0.32984319E-02
     117     -0.15460214E-04     -0.15477824E-04     -0.58809850E-04     -0.32984319E-02
     118     -0.15461111E-04     -0.15477824E-04     -0.59856685E-04     -0.32984319E-02
     119     -0.15462135E-04     -0.15477824E-04     -0.60974240E-04     -0.32984319E-02
     120     -0.15463113E-04     -0.15477824E-04     -0.62119321E-04     -0.32984319E-02
     121     -0.15463905E-04     -0.15477824E-04     -0.63122263E-04     -0.32984319E-02
     122     -0.15464505E-04     -0.15477824E-04     -0.63784211E-04     -0.32984319E-02
     123     -0.15465227E-04     -0.15477824E-04     -0.64614081E-04     -0.32984319E-02
     124     -0.15465883E-04     -0.15477824E-04     -0.65484548E-04     -0.32984319E-02
     125     -0.15466484E-04     -0.15477824E-04     -0.66326773E-04     -0.32984319E-02
     126     -0.15466980E-04     -0.15477824E-04     -0.67100242E-04     -0.32984319E-02
     127     -0.15467513E-04     -0.15477824E-04     -0.68057263E-04     -0.32984319E-02
     128     -0.15468053E-04     -0.15477824E-04     -0.69154746E-04     -0.32984319E-02
     129     -0.15468503E-04     -0.15477824E-04     -0.70135148E-04     -0.32984319E-02
     130     -0.15468931E-04     -0.15477824E-04     -0.71075314E-04     -0.32984319E-02
     131     -0.15469324E-04     -0.15477824E-04     -0.71973629E-04     -0.32984319E-02
     132     -0.15469777E-04     -0.15477824E-04     -0.73158871E-04     -0.32984319E-02
     133     -0.15470138E-04     -0.15477824E-04     -0.74173373E-04     -0.32984319E-02
     134     -0.15470526E-04     -0.15477824E-04     -0.75360025E-04     -0.32984319E-02
     135     -0.15470822E-04     -0.15477824E-04     -0.76426869E-04     -0.32984319E-02
     136     -0.15471127E-04     -0.15477824E-04     -0.77428789E-04     -0.32984319E-02
     137     -0.15471384E-04     -0.15477824E-04     -0.78449289E-04     -0.32984319E-02
     138     -0.15471638E-04     -0.15477824E-04     -0.79566201E-04     -0.32984319E-02
     139     -0.15471849E-04     -0.15477824E-04     -0.80676582E-04     -0.32984319E-02
     140     -0.15472077E-04     -0.15477824E-04     -0.81943219E-04     -0.32984319E-02
     141     -0.15472271E-04     -0.15477824E-04     -0.83044690E-04     -0.32984319E-02
     142     -0.15472481E-04     -0.15477824E-04     -0.84285984E-04     -0.32984319E-02
     143     -0.15472656E-04     -0.15477824E-04     -0.85372963E-04     -0.32984319E-02
     144     -0.15472868E-04     -0.15477824E-04     -0.86771471E-04     -0.32984319E-02
     145     -0.15473053E-04     -0.15477824E-04     -0.88044293E-04     -0.32984319E-02
     146     -0.15473250E-04     -0.15477824E-04     -0.89475799E-04     -0.32984319E-02
     147     -0.15473426E-04     -0.15477824E-04     -0.90946351E-04     -0.32984319E-02
     148     -0.15473586E-04     -0.15477824E-04     -0.92400798E-04     -0.32984319E-02
     149     -0.15473754E-04     -0.15477824E-04     -0.94125306E-04     -0.32984319E-02
     150     -0.15473910E-04     -0.15477824E-04     -0.95821637E-04     -0.32984319E-02
     151     -0.15474050E-04     -0.15477824E-04     -0.97585381E-04     -0.32984319E-02
     152     -0.15474170E-04     -0.15477824E-04     -0.99351321E-04     -0.32984319E-02
     153     -0.15474287E-04     -0.15477824E-04     -0.10126158E-03     -0.32984319E-02
     154     -0.15474404E-04     -0.15477824E-04     -0.10341542E-03     -0.32984319E-02
     155     -0.15474508E-04     -0.15477824E-04     -0.10547088E-03     -0.32984319E-02
     156     -0.15474605E-04     -0.15477824E-04     -0.10765341E-03     -0.32984319E-02
     157     -0.15474699E-04     -0.15477824E-04     -0.10988055E-03     -0.32984319E-02
     158     -0.15474787E-04     -0.15477824E-04     -0.11265835E-03     -0.32984319E-02
     159     -0.15474877E-04     -0.15477824E-04     -0.11562258E-03     -0.32984319E-02
     160     -0.15474961E-04     -0.15477824E-04     -0.11844449E-03     -0.32984319E-02
     161     -0.15475048E-04     -0.15477824E-04     -0.12201656E-03     -0.32984319E-02
     162     -0.15475126E-04     -0.15477824E-04     -0.12593684E-03     -0.32984319E-02
     163     -0.15475198E-04     -0.15477824E-04     -0.13022488E-03     -0.32984319E-02
     164     -0.15475255E-04     -0.15477824E-04     -0.13417741E-03     -0.32984319E-02
     165     -0.15475316E-04     -0.15477824E-04     -0.13939141E-03     -0.32984319E-02
     166     -0.15475368E-04     -0.15477824E-04     -0.14400280E-03     -0.32984319E-02
     167     -0.15475419E-04     -0.15477824E-04     -0.14947402E-03     -0.32984319E-02
     168     -0.15475463E-04     -0.15477824E-04     -0.15510842E-03     -0.32984319E-02
     169     -0.15475510E-04     -0.15477824E-04     -0.16233528E-03     -0.32984319E-02
     170     -0.15475549E-04     -0.15477824E-04     -0.16885689E-03     -0.32984319E-02
     171     -0.15475582E-04     -0.15477824E-04     -0.17593222E-03     -0.32984319E-02
     172     -0.15475611E-04     -0.15477824E-04     -0.18435583E-03     -0.32984319E-02
     173     -0.15475638E-04     -0.15477824E-04     -0.19292250E-03     -0.32984319E-02
     174     -0.15475665E-04     -0.15477824E-04     -0.20203646E-03     -0.32984319E-02
     175     -0.15475688E-04     -0.15477824E-04     -0.21213631E-03     -0.32984319E-02
     176     -0.15475709E-04     -0.15477824E-04     -0.22217430E-03     -0.32984319E-02
     177     -0.15475727E-04     -0.15477824E-04     -0.23236170E-03     -0.32984319E-02
     178     -0.15475745E-04     -0.15477824E-04     -0.24369783E-03     -0.32984319E-02
     179     -0.15475761E-04     -0.15477824E-04     -0.25586555E-03     -0.32984319E-02
     180     -0.15475775E-04     -0.15477824E-04     -0.26861946E-03     -0.32984319E-02
     181     -0.15475790E-04     -0.15477824E-04     -0.28229763E-03     -0.32984319E-02
     182     -0.15475805E-04     -0.15477824E-04     -0.29609623E-03     -0.32984319E-02
     183     -0.15475818E-04     -0.15477824E-04     -0.30956150E-03     -0.32984319E-02
     184     -0.15475829E-04     -0.15477824E-04     -0.32273536E-03     -0.32984319E-02
     185     -0.15475840E-04     -0.15477824E-04     -0.33766323E-03     -0.32984319E-02
     186     -0.15475850E-04     -0.15477824E-04     -0.35231438E-03     -0.32984319E-02
     187     -0.15475859E-04     -0.15477824E-04     -0.36705287E-03     -0.32984319E-02
     188     -0.15475869E-04     -0.15477824E-04     -0.38208475E-03     -0.32984319E-02
     189     -0.15475877E-04     -0.15477824E-04     -0.39732108E-03     -0.32984319E-02
     190     -0.15475885E-04     -0.15477824E-04     -0.41454585E-03     -0.32984319E-02
     191     -0.15475892E-04     -0.15477824E-04     -0.43314213E-03     -0.32984319E-02
     192     -0.15475900E-04     -0.15477824E-04     -0.45181713E-03     -0.32984319E-02
     193     -0.15475908E-04     -0.15477824E-04     -0.47184266E-03     -0.32984319E-02
     194     -0.15475915E-04     -0.15477824E-04     -0.49117203E-03     -0.32984319E-02
     195     -0.15475922E-04     -0.15477824E-04     -0.50919824E-03     -0.32984319E-02
     196     -0.15475930E-04     -0.15477824E-04     -0.52958279E-03     -0.32984319E-02
 
# q=  0.12625870E-01  0.12625870E-01  0.00000000E+00  (qpt 10)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.13888126E-04     -0.23558547E-04     -0.20794677E-05     -0.32809171E-02
       2     -0.15264594E-04     -0.23558547E-04     -0.42673959E-05     -0.32809171E-02
       3     -0.15809815E-04     -0.23558547E-04     -0.50976544E-05     -0.32809171E-02
       4     -0.16090258E-04     -0.23558547E-04     -0.61568014E-05     -0.32809171E-02
       5     -0.16800712E-04     -0.23558547E-04     -0.68659407E-05     -0.32809171E-02
       6     -0.16981906E-04     -0.23558547E-04     -0.78930156E-05     -0.32809171E-02
       7     -0.18555342E-04     -0.23558547E-04     -0.98182456E-05     -0.32809171E-02
       8     -0.19737247E-04     -0.23558547E-04     -0.10608320E-04     -0.32809171E-02
       9     -0.20745995E-04     -0.23558547E-04     -0.13035574E-04     -0.32809171E-02
      10     -0.21612922E-04     -0.23558547E-04     -0.15066953E-04     -0.32809171E-02
      11     -0.21860486E-04     -0.23558547E-04     -0.16412701E-04     -0.32809171E-02
      12     -0.22303376E-04     -0.23558547E-04     -0.18471121E-04     -0.32809171E-02
      13     -0.22680605E-04     -0.23558547E-04     -0.20729987E-04     -0.32809171E-02
      14     -0.22778566E-04     -0.23558547E-04     -0.22831480E-04     -0.32809171E-02
      15     -0.22869725E-04     -0.23558547E-04     -0.23346625E-04     -0.32809171E-02
      16     -0.22912208E-04     -0.23558547E-04     -0.24289823E-04     -0.32809171E-02
      17     -0.22954166E-04     -0.23558547E-04     -0.24953871E-04     -0.32809171E-02
      18     -0.22990358E-04     -0.23558547E-04     -0.26040928E-04     -0.32809171E-02
      19     -0.23022160E-04     -0.23558547E-04     -0.27074207E-04     -0.32809171E-02
      20     -0.23055432E-04     -0.23558547E-04     -0.28143834E-04     -0.32809171E-02
      21     -0.23081808E-04     -0.23558547E-04     -0.29441785E-04     -0.32809171E-02
      22     -0.23099906E-04     -0.23558547E-04     -0.29843054E-04     -0.32809171E-02
      23     -0.23117935E-04     -0.23558547E-04     -0.30716930E-04     -0.32809171E-02
      24     -0.23139711E-04     -0.23558547E-04     -0.31082103E-04     -0.32809171E-02
      25     -0.23153496E-04     -0.23558547E-04     -0.31544544E-04     -0.32809171E-02
      26     -0.23166652E-04     -0.23558547E-04     -0.32067056E-04     -0.32809171E-02
      27     -0.23176496E-04     -0.23558547E-04     -0.32426149E-04     -0.32809171E-02
      28     -0.23189331E-04     -0.23558547E-04     -0.32913659E-04     -0.32809171E-02
      29     -0.23198388E-04     -0.23558547E-04     -0.33216656E-04     -0.32809171E-02
      30     -0.23208068E-04     -0.23558547E-04     -0.33562847E-04     -0.32809171E-02
      31     -0.23219694E-04     -0.23558547E-04     -0.33873521E-04     -0.32809171E-02
      32     -0.23233728E-04     -0.23558547E-04     -0.34290941E-04     -0.32809171E-02
      33     -0.23244086E-04     -0.23558547E-04     -0.34531416E-04     -0.32809171E-02
      34     -0.23276398E-04     -0.23558547E-04     -0.35252726E-04     -0.32809171E-02
      35     -0.23291160E-04     -0.23558547E-04     -0.35511588E-04     -0.32809171E-02
      36     -0.23318248E-04     -0.23558547E-04     -0.36142833E-04     -0.32809171E-02
      37     -0.23329796E-04     -0.23558547E-04     -0.36359959E-04     -0.32809171E-02
      38     -0.23338433E-04     -0.23558547E-04     -0.36640544E-04     -0.32809171E-02
      39     -0.23345602E-04     -0.23558547E-04     -0.36812890E-04     -0.32809171E-02
      40     -0.23350633E-04     -0.23558547E-04     -0.36981306E-04     -0.32809171E-02
      41     -0.23355153E-04     -0.23558547E-04     -0.37136711E-04     -0.32809171E-02
      42     -0.23359095E-04     -0.23558547E-04     -0.37313236E-04     -0.32809171E-02
      43     -0.23364726E-04     -0.23558547E-04     -0.37424995E-04     -0.32809171E-02
      44     -0.23368361E-04     -0.23558547E-04     -0.37565539E-04     -0.32809171E-02
      45     -0.23372761E-04     -0.23558547E-04     -0.37760590E-04     -0.32809171E-02
      46     -0.23375464E-04     -0.23558547E-04     -0.37878767E-04     -0.32809171E-02
      47     -0.23379556E-04     -0.23558547E-04     -0.37995688E-04     -0.32809171E-02
      48     -0.23383014E-04     -0.23558547E-04     -0.38163753E-04     -0.32809171E-02
      49     -0.23386958E-04     -0.23558547E-04     -0.38329872E-04     -0.32809171E-02
      50     -0.23389703E-04     -0.23558547E-04     -0.38446515E-04     -0.32809171E-02
      51     -0.23393314E-04     -0.23558547E-04     -0.38634484E-04     -0.32809171E-02
      52     -0.23396873E-04     -0.23558547E-04     -0.38850128E-04     -0.32809171E-02
      53     -0.23400439E-04     -0.23558547E-04     -0.39030077E-04     -0.32809171E-02
      54     -0.23403046E-04     -0.23558547E-04     -0.39202204E-04     -0.32809171E-02
      55     -0.23408479E-04     -0.23558547E-04     -0.39506257E-04     -0.32809171E-02
      56     -0.23412461E-04     -0.23558547E-04     -0.39784388E-04     -0.32809171E-02
      57     -0.23418161E-04     -0.23558547E-04     -0.40061948E-04     -0.32809171E-02
      58     -0.23422172E-04     -0.23558547E-04     -0.40333873E-04     -0.32809171E-02
      59     -0.23427065E-04     -0.23558547E-04     -0.40597596E-04     -0.32809171E-02
      60     -0.23432253E-04     -0.23558547E-04     -0.40938675E-04     -0.32809171E-02
      61     -0.23436972E-04     -0.23558547E-04     -0.41226846E-04     -0.32809171E-02
      62     -0.23440048E-04     -0.23558547E-04     -0.41504159E-04     -0.32809171E-02
      63     -0.23443996E-04     -0.23558547E-04     -0.41787579E-04     -0.32809171E-02
      64     -0.23446230E-04     -0.23558547E-04     -0.41978032E-04     -0.32809171E-02
      65     -0.23449303E-04     -0.23558547E-04     -0.42225318E-04     -0.32809171E-02
      66     -0.23451956E-04     -0.23558547E-04     -0.42440405E-04     -0.32809171E-02
      67     -0.23455266E-04     -0.23558547E-04     -0.42736044E-04     -0.32809171E-02
      68     -0.23457616E-04     -0.23558547E-04     -0.42941502E-04     -0.32809171E-02
      69     -0.23460291E-04     -0.23558547E-04     -0.43199674E-04     -0.32809171E-02
      70     -0.23462975E-04     -0.23558547E-04     -0.43441872E-04     -0.32809171E-02
      71     -0.23464916E-04     -0.23558547E-04     -0.43632648E-04     -0.32809171E-02
      72     -0.23467604E-04     -0.23558547E-04     -0.43918832E-04     -0.32809171E-02
      73     -0.23470083E-04     -0.23558547E-04     -0.44205407E-04     -0.32809171E-02
      74     -0.23471868E-04     -0.23558547E-04     -0.44406008E-04     -0.32809171E-02
      75     -0.23473892E-04     -0.23558547E-04     -0.44608655E-04     -0.32809171E-02
      76     -0.23475291E-04     -0.23558547E-04     -0.44806517E-04     -0.32809171E-02
      77     -0.23476983E-04     -0.23558547E-04     -0.44969800E-04     -0.32809171E-02
      78     -0.23478244E-04     -0.23558547E-04     -0.45112561E-04     -0.32809171E-02
      79     -0.23479633E-04     -0.23558547E-04     -0.45264385E-04     -0.32809171E-02
      80     -0.23480924E-04     -0.23558547E-04     -0.45399319E-04     -0.32809171E-02
      81     -0.23482154E-04     -0.23558547E-04     -0.45533879E-04     -0.32809171E-02
      82     -0.23483164E-04     -0.23558547E-04     -0.45647797E-04     -0.32809171E-02
      83     -0.23484139E-04     -0.23558547E-04     -0.45758833E-04     -0.32809171E-02
      84     -0.23485207E-04     -0.23558547E-04     -0.45904734E-04     -0.32809171E-02
      85     -0.23486360E-04     -0.23558547E-04     -0.46032306E-04     -0.32809171E-02
      86     -0.23487580E-04     -0.23558547E-04     -0.46204979E-04     -0.32809171E-02
      87     -0.23488615E-04     -0.23558547E-04     -0.46296324E-04     -0.32809171E-02
      88     -0.23489622E-04     -0.23558547E-04     -0.46443239E-04     -0.32809171E-02
      89     -0.23490550E-04     -0.23558547E-04     -0.46555052E-04     -0.32809171E-02
      90     -0.23491536E-04     -0.23558547E-04     -0.46718642E-04     -0.32809171E-02
      91     -0.23492337E-04     -0.23558547E-04     -0.46848672E-04     -0.32809171E-02
      92     -0.23493692E-04     -0.23558547E-04     -0.47083008E-04     -0.32809171E-02
      93     -0.23494894E-04     -0.23558547E-04     -0.47282471E-04     -0.32809171E-02
      94     -0.23495731E-04     -0.23558547E-04     -0.47465657E-04     -0.32809171E-02
      95     -0.23496580E-04     -0.23558547E-04     -0.47621238E-04     -0.32809171E-02
      96     -0.23497714E-04     -0.23558547E-04     -0.47850819E-04     -0.32809171E-02
      97     -0.23499097E-04     -0.23558547E-04     -0.48091915E-04     -0.32809171E-02
      98     -0.23500067E-04     -0.23558547E-04     -0.48288190E-04     -0.32809171E-02
      99     -0.23501039E-04     -0.23558547E-04     -0.48467310E-04     -0.32809171E-02
     100     -0.23501765E-04     -0.23558547E-04     -0.48588092E-04     -0.32809171E-02
     101     -0.23502661E-04     -0.23558547E-04     -0.48741177E-04     -0.32809171E-02
     102     -0.23503490E-04     -0.23558547E-04     -0.48914829E-04     -0.32809171E-02
     103     -0.23506799E-04     -0.23558547E-04     -0.49630273E-04     -0.32809171E-02
     104     -0.23509719E-04     -0.23558547E-04     -0.50184053E-04     -0.32809171E-02
     105     -0.23511868E-04     -0.23558547E-04     -0.50705256E-04     -0.32809171E-02
     106     -0.23514320E-04     -0.23558547E-04     -0.51256564E-04     -0.32809171E-02
     107     -0.23516258E-04     -0.23558547E-04     -0.51759581E-04     -0.32809171E-02
     108     -0.23518111E-04     -0.23558547E-04     -0.52284031E-04     -0.32809171E-02
     109     -0.23520058E-04     -0.23558547E-04     -0.52876234E-04     -0.32809171E-02
     110     -0.23521691E-04     -0.23558547E-04     -0.53433836E-04     -0.32809171E-02
     111     -0.23523571E-04     -0.23558547E-04     -0.54030524E-04     -0.32809171E-02
     112     -0.23524826E-04     -0.23558547E-04     -0.54599840E-04     -0.32809171E-02
     113     -0.23526208E-04     -0.23558547E-04     -0.55164748E-04     -0.32809171E-02
     114     -0.23527603E-04     -0.23558547E-04     -0.55942665E-04     -0.32809171E-02
     115     -0.23529129E-04     -0.23558547E-04     -0.56727580E-04     -0.32809171E-02
     116     -0.23530371E-04     -0.23558547E-04     -0.57431981E-04     -0.32809171E-02
     117     -0.23531705E-04     -0.23558547E-04     -0.58471483E-04     -0.32809171E-02
     118     -0.23533074E-04     -0.23558547E-04     -0.59508221E-04     -0.32809171E-02
     119     -0.23534636E-04     -0.23558547E-04     -0.60615154E-04     -0.32809171E-02
     120     -0.23536126E-04     -0.23558547E-04     -0.61750240E-04     -0.32809171E-02
     121     -0.23537333E-04     -0.23558547E-04     -0.62744482E-04     -0.32809171E-02
     122     -0.23538247E-04     -0.23558547E-04     -0.63401460E-04     -0.32809171E-02
     123     -0.23539348E-04     -0.23558547E-04     -0.64224959E-04     -0.32809171E-02
     124     -0.23540346E-04     -0.23558547E-04     -0.65089498E-04     -0.32809171E-02
     125     -0.23541262E-04     -0.23558547E-04     -0.65925662E-04     -0.32809171E-02
     126     -0.23542018E-04     -0.23558547E-04     -0.66693594E-04     -0.32809171E-02
     127     -0.23542830E-04     -0.23558547E-04     -0.67644166E-04     -0.32809171E-02
     128     -0.23543653E-04     -0.23558547E-04     -0.68734143E-04     -0.32809171E-02
     129     -0.23544340E-04     -0.23558547E-04     -0.69708384E-04     -0.32809171E-02
     130     -0.23544991E-04     -0.23558547E-04     -0.70642409E-04     -0.32809171E-02
     131     -0.23545591E-04     -0.23558547E-04     -0.71534619E-04     -0.32809171E-02
     132     -0.23546280E-04     -0.23558547E-04     -0.72711944E-04     -0.32809171E-02
     133     -0.23546831E-04     -0.23558547E-04     -0.73719271E-04     -0.32809171E-02
     134     -0.23547422E-04     -0.23558547E-04     -0.74897561E-04     -0.32809171E-02
     135     -0.23547873E-04     -0.23558547E-04     -0.75956309E-04     -0.32809171E-02
     136     -0.23548338E-04     -0.23558547E-04     -0.76950541E-04     -0.32809171E-02
     137     -0.23548730E-04     -0.23558547E-04     -0.77963419E-04     -0.32809171E-02
     138     -0.23549118E-04     -0.23558547E-04     -0.79071186E-04     -0.32809171E-02
     139     -0.23549440E-04     -0.23558547E-04     -0.80173308E-04     -0.32809171E-02
     140     -0.23549787E-04     -0.23558547E-04     -0.81429659E-04     -0.32809171E-02
     141     -0.23550083E-04     -0.23558547E-04     -0.82522131E-04     -0.32809171E-02
     142     -0.23550403E-04     -0.23558547E-04     -0.83752712E-04     -0.32809171E-02
     143     -0.23550670E-04     -0.23558547E-04     -0.84830046E-04     -0.32809171E-02
     144     -0.23550993E-04     -0.23558547E-04     -0.86216070E-04     -0.32809171E-02
     145     -0.23551275E-04     -0.23558547E-04     -0.87477354E-04     -0.32809171E-02
     146     -0.23551574E-04     -0.23558547E-04     -0.88895466E-04     -0.32809171E-02
     147     -0.23551842E-04     -0.23558547E-04     -0.90352367E-04     -0.32809171E-02
     148     -0.23552086E-04     -0.23558547E-04     -0.91792308E-04     -0.32809171E-02
     149     -0.23552343E-04     -0.23558547E-04     -0.93498626E-04     -0.32809171E-02
     150     -0.23552581E-04     -0.23558547E-04     -0.95175849E-04     -0.32809171E-02
     151     -0.23552794E-04     -0.23558547E-04     -0.96919487E-04     -0.32809171E-02
     152     -0.23552977E-04     -0.23558547E-04     -0.98664017E-04     -0.32809171E-02
     153     -0.23553155E-04     -0.23558547E-04     -0.10054987E-03     -0.32809171E-02
     154     -0.23553335E-04     -0.23558547E-04     -0.10267432E-03     -0.32809171E-02
     155     -0.23553493E-04     -0.23558547E-04     -0.10470156E-03     -0.32809171E-02
