# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     160     -0.45199616E-02     -0.45229536E-02     -0.13161535E-03     -0.32321188E-02
     161     -0.45200269E-02     -0.45229536E-02     -0.13533211E-03     -0.32321188E-02
     162     -0.45200858E-02     -0.45229536E-02     -0.13907106E-03     -0.32321188E-02
     163     -0.45201373E-02     -0.45229536E-02     -0.14333443E-03     -0.32321188E-02
     164     -0.45201800E-02     -0.45229536E-02     -0.14749882E-03     -0.32321188E-02
     165     -0.45202287E-02     -0.45229536E-02     -0.15258179E-03     -0.32321188E-02
     166     -0.45202729E-02     -0.45229536E-02     -0.15753921E-03     -0.32321188E-02
     167     -0.45203140E-02     -0.45229536E-02     -0.16305617E-03     -0.32321188E-02
     168     -0.45203492E-02     -0.45229536E-02     -0.16885075E-03     -0.32321188E-02
     169     -0.45203886E-02     -0.45229536E-02     -0.17573374E-03     -0.32321188E-02
     170     -0.45204249E-02     -0.45229536E-02     -0.18260974E-03     -0.32321188E-02
     171     -0.45204590E-02     -0.45229536E-02     -0.18967554E-03     -0.32321188E-02
     172     -0.45204884E-02     -0.45229536E-02     -0.19718545E-03     -0.32321188E-02
     173     -0.45205162E-02     -0.45229536E-02     -0.20530196E-03     -0.32321188E-02
     174     -0.45205449E-02     -0.45229536E-02     -0.21429592E-03     -0.32321188E-02
     175     -0.45205700E-02     -0.45229536E-02     -0.22392869E-03     -0.32321188E-02
     176     -0.45205936E-02     -0.45229536E-02     -0.23423043E-03     -0.32321188E-02
     177     -0.45206139E-02     -0.45229536E-02     -0.24452390E-03     -0.32321188E-02
     178     -0.45206363E-02     -0.45229536E-02     -0.25487110E-03     -0.32321188E-02
     179     -0.45206560E-02     -0.45229536E-02     -0.26640304E-03     -0.32321188E-02
     180     -0.45206749E-02     -0.45229536E-02     -0.27865723E-03     -0.32321188E-02
     181     -0.45206938E-02     -0.45229536E-02     -0.29158907E-03     -0.32321188E-02
     182     -0.45207119E-02     -0.45229536E-02     -0.30509905E-03     -0.32321188E-02
     183     -0.45207269E-02     -0.45229536E-02     -0.31916708E-03     -0.32321188E-02
     184     -0.45207398E-02     -0.45229536E-02     -0.33328983E-03     -0.32321188E-02
     185     -0.45207532E-02     -0.45229536E-02     -0.34794249E-03     -0.32321188E-02
     186     -0.45207648E-02     -0.45229536E-02     -0.36315371E-03     -0.32321188E-02
     187     -0.45207750E-02     -0.45229536E-02     -0.37868733E-03     -0.32321188E-02
     188     -0.45207850E-02     -0.45229536E-02     -0.39465310E-03     -0.32321188E-02
     189     -0.45207937E-02     -0.45229536E-02     -0.41077001E-03     -0.32321188E-02
     190     -0.45208017E-02     -0.45229536E-02     -0.42664817E-03     -0.32321188E-02
     191     -0.45208087E-02     -0.45229536E-02     -0.44428396E-03     -0.32321188E-02
     192     -0.45208157E-02     -0.45229536E-02     -0.46114603E-03     -0.32321188E-02
     193     -0.45208229E-02     -0.45229536E-02     -0.47905283E-03     -0.32321188E-02
     194     -0.45208291E-02     -0.45229536E-02     -0.49698107E-03     -0.32321188E-02
     195     -0.45208349E-02     -0.45229536E-02     -0.51508030E-03     -0.32321188E-02
     196     -0.45208407E-02     -0.45229536E-02     -0.53413769E-03     -0.32321188E-02
 
# q=  0.00000000E+00  0.54166667E+00  0.00000000E+00  (qpt 14)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.13480907E-02     -0.42110215E-02     -0.16371726E-05     -0.35693984E-02
       2     -0.16457625E-02     -0.42110215E-02     -0.41540794E-05     -0.35693984E-02
       3     -0.17722785E-02     -0.42110215E-02     -0.53056016E-05     -0.35693984E-02
       4     -0.19023909E-02     -0.42110215E-02     -0.64926940E-05     -0.35693984E-02
       5     -0.20096586E-02     -0.42110215E-02     -0.73435066E-05     -0.35693984E-02
       6     -0.21473285E-02     -0.42110215E-02     -0.83096075E-05     -0.35693984E-02
       7     -0.23857013E-02     -0.42110215E-02     -0.10656562E-04     -0.35693984E-02
       8     -0.25543096E-02     -0.42110215E-02     -0.11465429E-04     -0.35693984E-02
       9     -0.27668831E-02     -0.42110215E-02     -0.14135504E-04     -0.35693984E-02
      10     -0.29494144E-02     -0.42110215E-02     -0.16339417E-04     -0.35693984E-02
      11     -0.30445725E-02     -0.42110215E-02     -0.17700902E-04     -0.35693984E-02
      12     -0.32185758E-02     -0.42110215E-02     -0.20399965E-04     -0.35693984E-02
      13     -0.33436428E-02     -0.42110215E-02     -0.22439138E-04     -0.35693984E-02
      14     -0.34404548E-02     -0.42110215E-02     -0.25624392E-04     -0.35693984E-02
      15     -0.34775637E-02     -0.42110215E-02     -0.26140007E-04     -0.35693984E-02
      16     -0.35308702E-02     -0.42110215E-02     -0.27558864E-04     -0.35693984E-02
      17     -0.35654769E-02     -0.42110215E-02     -0.28523365E-04     -0.35693984E-02
      18     -0.36184576E-02     -0.42110215E-02     -0.30346042E-04     -0.35693984E-02
      19     -0.36573598E-02     -0.42110215E-02     -0.31993886E-04     -0.35693984E-02
      20     -0.37079466E-02     -0.42110215E-02     -0.33926348E-04     -0.35693984E-02
      21     -0.37481280E-02     -0.42110215E-02     -0.36066689E-04     -0.35693984E-02
      22     -0.37751300E-02     -0.42110215E-02     -0.36653608E-04     -0.35693984E-02
      23     -0.38027874E-02     -0.42110215E-02     -0.38019724E-04     -0.35693984E-02
      24     -0.38351542E-02     -0.42110215E-02     -0.38507996E-04     -0.35693984E-02
      25     -0.38519358E-02     -0.42110215E-02     -0.39271038E-04     -0.35693984E-02
      26     -0.38674218E-02     -0.42110215E-02     -0.40072675E-04     -0.35693984E-02
      27     -0.38776932E-02     -0.42110215E-02     -0.40656889E-04     -0.35693984E-02
      28     -0.38915314E-02     -0.42110215E-02     -0.41466625E-04     -0.35693984E-02
      29     -0.39015475E-02     -0.42110215E-02     -0.41942439E-04     -0.35693984E-02
      30     -0.39120968E-02     -0.42110215E-02     -0.42534401E-04     -0.35693984E-02
      31     -0.39236777E-02     -0.42110215E-02     -0.43059411E-04     -0.35693984E-02
      32     -0.39370944E-02     -0.42110215E-02     -0.43893582E-04     -0.35693984E-02
      33     -0.39460662E-02     -0.42110215E-02     -0.44276271E-04     -0.35693984E-02
      34     -0.39724987E-02     -0.42110215E-02     -0.45909121E-04     -0.35693984E-02
      35     -0.39836886E-02     -0.42110215E-02     -0.46396352E-04     -0.35693984E-02
      36     -0.40056029E-02     -0.42110215E-02     -0.47761196E-04     -0.35693984E-02
      37     -0.40152322E-02     -0.42110215E-02     -0.48098689E-04     -0.35693984E-02
      38     -0.40229412E-02     -0.42110215E-02     -0.48492790E-04     -0.35693984E-02
      39     -0.40302337E-02     -0.42110215E-02     -0.48697312E-04     -0.35693984E-02
      40     -0.40345490E-02     -0.42110215E-02     -0.48890638E-04     -0.35693984E-02
      41     -0.40385172E-02     -0.42110215E-02     -0.49052637E-04     -0.35693984E-02
      42     -0.40423434E-02     -0.42110215E-02     -0.49252613E-04     -0.35693984E-02
      43     -0.40468984E-02     -0.42110215E-02     -0.49384338E-04     -0.35693984E-02
      44     -0.40498766E-02     -0.42110215E-02     -0.49532436E-04     -0.35693984E-02
      45     -0.40534325E-02     -0.42110215E-02     -0.49724834E-04     -0.35693984E-02
      46     -0.40557341E-02     -0.42110215E-02     -0.49849670E-04     -0.35693984E-02
      47     -0.40586050E-02     -0.42110215E-02     -0.49962414E-04     -0.35693984E-02
      48     -0.40616670E-02     -0.42110215E-02     -0.50146643E-04     -0.35693984E-02
      49     -0.40645784E-02     -0.42110215E-02     -0.50323787E-04     -0.35693984E-02
      50     -0.40666713E-02     -0.42110215E-02     -0.50444651E-04     -0.35693984E-02
      51     -0.40696898E-02     -0.42110215E-02     -0.50649318E-04     -0.35693984E-02
      52     -0.40725937E-02     -0.42110215E-02     -0.50890531E-04     -0.35693984E-02
      53     -0.40755780E-02     -0.42110215E-02     -0.51095861E-04     -0.35693984E-02
      54     -0.40780641E-02     -0.42110215E-02     -0.51295056E-04     -0.35693984E-02
      55     -0.40841147E-02     -0.42110215E-02     -0.51703749E-04     -0.35693984E-02
      56     -0.40880185E-02     -0.42110215E-02     -0.52059109E-04     -0.35693984E-02
      57     -0.40944064E-02     -0.42110215E-02     -0.52445883E-04     -0.35693984E-02
      58     -0.40980642E-02     -0.42110215E-02     -0.52827818E-04     -0.35693984E-02
      59     -0.41041034E-02     -0.42110215E-02     -0.53203949E-04     -0.35693984E-02
      60     -0.41098842E-02     -0.42110215E-02     -0.53697985E-04     -0.35693984E-02
      61     -0.41157594E-02     -0.42110215E-02     -0.54123142E-04     -0.35693984E-02
      62     -0.41190340E-02     -0.42110215E-02     -0.54501900E-04     -0.35693984E-02
      63     -0.41235586E-02     -0.42110215E-02     -0.54920104E-04     -0.35693984E-02
      64     -0.41258317E-02     -0.42110215E-02     -0.55172407E-04     -0.35693984E-02
      65     -0.41294361E-02     -0.42110215E-02     -0.55511981E-04     -0.35693984E-02
      66     -0.41315932E-02     -0.42110215E-02     -0.55762191E-04     -0.35693984E-02
      67     -0.41349139E-02     -0.42110215E-02     -0.56169288E-04     -0.35693984E-02
      68     -0.41373028E-02     -0.42110215E-02     -0.56440638E-04     -0.35693984E-02
      69     -0.41401773E-02     -0.42110215E-02     -0.56792484E-04     -0.35693984E-02
      70     -0.41429736E-02     -0.42110215E-02     -0.57139345E-04     -0.35693984E-02
      71     -0.41450354E-02     -0.42110215E-02     -0.57376096E-04     -0.35693984E-02
      72     -0.41487918E-02     -0.42110215E-02     -0.57751333E-04     -0.35693984E-02
      73     -0.41510554E-02     -0.42110215E-02     -0.58114709E-04     -0.35693984E-02
      74     -0.41531011E-02     -0.42110215E-02     -0.58357325E-04     -0.35693984E-02
      75     -0.41548614E-02     -0.42110215E-02     -0.58622687E-04     -0.35693984E-02
      76     -0.41570005E-02     -0.42110215E-02     -0.58866086E-04     -0.35693984E-02
      77     -0.41581916E-02     -0.42110215E-02     -0.59058984E-04     -0.35693984E-02
      78     -0.41595366E-02     -0.42110215E-02     -0.59222759E-04     -0.35693984E-02
      79     -0.41606585E-02     -0.42110215E-02     -0.59395992E-04     -0.35693984E-02
      80     -0.41616707E-02     -0.42110215E-02     -0.59533087E-04     -0.35693984E-02
      81     -0.41627219E-02     -0.42110215E-02     -0.59690151E-04     -0.35693984E-02
      82     -0.41635555E-02     -0.42110215E-02     -0.59814695E-04     -0.35693984E-02
      83     -0.41642465E-02     -0.42110215E-02     -0.59928587E-04     -0.35693984E-02
      84     -0.41652086E-02     -0.42110215E-02     -0.60088657E-04     -0.35693984E-02
      85     -0.41658921E-02     -0.42110215E-02     -0.60228347E-04     -0.35693984E-02
      86     -0.41668937E-02     -0.42110215E-02     -0.60427665E-04     -0.35693984E-02
      87     -0.41676352E-02     -0.42110215E-02     -0.60529970E-04     -0.35693984E-02
      88     -0.41685406E-02     -0.42110215E-02     -0.60686322E-04     -0.35693984E-02
      89     -0.41692965E-02     -0.42110215E-02     -0.60796683E-04     -0.35693984E-02
      90     -0.41700137E-02     -0.42110215E-02     -0.60981724E-04     -0.35693984E-02
      91     -0.41706944E-02     -0.42110215E-02     -0.61109418E-04     -0.35693984E-02
      92     -0.41716624E-02     -0.42110215E-02     -0.61387573E-04     -0.35693984E-02
      93     -0.41724729E-02     -0.42110215E-02     -0.61610583E-04     -0.35693984E-02
      94     -0.41732613E-02     -0.42110215E-02     -0.61819633E-04     -0.35693984E-02
      95     -0.41739698E-02     -0.42110215E-02     -0.62019871E-04     -0.35693984E-02
      96     -0.41748540E-02     -0.42110215E-02     -0.62307522E-04     -0.35693984E-02
      97     -0.41760474E-02     -0.42110215E-02     -0.62620634E-04     -0.35693984E-02
      98     -0.41768336E-02     -0.42110215E-02     -0.62822722E-04     -0.35693984E-02
      99     -0.41776261E-02     -0.42110215E-02     -0.63042408E-04     -0.35693984E-02
     100     -0.41781783E-02     -0.42110215E-02     -0.63170281E-04     -0.35693984E-02
     101     -0.41788007E-02     -0.42110215E-02     -0.63357595E-04     -0.35693984E-02
     102     -0.41794447E-02     -0.42110215E-02     -0.63559396E-04     -0.35693984E-02
     103     -0.41819516E-02     -0.42110215E-02     -0.64345379E-04     -0.35693984E-02
     104     -0.41838274E-02     -0.42110215E-02     -0.64905203E-04     -0.35693984E-02
     105     -0.41852793E-02     -0.42110215E-02     -0.65419990E-04     -0.35693984E-02
     106     -0.41869000E-02     -0.42110215E-02     -0.65977817E-04     -0.35693984E-02
     107     -0.41881083E-02     -0.42110215E-02     -0.66449720E-04     -0.35693984E-02
     108     -0.41892763E-02     -0.42110215E-02     -0.66919248E-04     -0.35693984E-02
     109     -0.41905403E-02     -0.42110215E-02     -0.67405031E-04     -0.35693984E-02
     110     -0.41915890E-02     -0.42110215E-02     -0.67865162E-04     -0.35693984E-02
     111     -0.41927342E-02     -0.42110215E-02     -0.68313392E-04     -0.35693984E-02
     112     -0.41935544E-02     -0.42110215E-02     -0.68715393E-04     -0.35693984E-02
     113     -0.41944075E-02     -0.42110215E-02     -0.69125200E-04     -0.35693984E-02
     114     -0.41953302E-02     -0.42110215E-02     -0.69634276E-04     -0.35693984E-02
     115     -0.41962468E-02     -0.42110215E-02     -0.70198209E-04     -0.35693984E-02
     116     -0.41969720E-02     -0.42110215E-02     -0.70710061E-04     -0.35693984E-02
     117     -0.41978196E-02     -0.42110215E-02     -0.71353359E-04     -0.35693984E-02
     118     -0.41986091E-02     -0.42110215E-02     -0.72044781E-04     -0.35693984E-02
     119     -0.41994808E-02     -0.42110215E-02     -0.72877795E-04     -0.35693984E-02
     120     -0.42002034E-02     -0.42110215E-02     -0.73766419E-04     -0.35693984E-02
     121     -0.42007978E-02     -0.42110215E-02     -0.74565325E-04     -0.35693984E-02
     122     -0.42012294E-02     -0.42110215E-02     -0.75154034E-04     -0.35693984E-02
     123     -0.42017196E-02     -0.42110215E-02     -0.75883785E-04     -0.35693984E-02
     124     -0.42021411E-02     -0.42110215E-02     -0.76635798E-04     -0.35693984E-02
     125     -0.42025502E-02     -0.42110215E-02     -0.77333128E-04     -0.35693984E-02
     126     -0.42028987E-02     -0.42110215E-02     -0.77976228E-04     -0.35693984E-02
     127     -0.42032636E-02     -0.42110215E-02     -0.78758657E-04     -0.35693984E-02
     128     -0.42036449E-02     -0.42110215E-02     -0.79617448E-04     -0.35693984E-02
     129     -0.42039651E-02     -0.42110215E-02     -0.80494175E-04     -0.35693984E-02
     130     -0.42042465E-02     -0.42110215E-02     -0.81259628E-04     -0.35693984E-02
     131     -0.42045179E-02     -0.42110215E-02     -0.82093425E-04     -0.35693984E-02
     132     -0.42048175E-02     -0.42110215E-02     -0.83055952E-04     -0.35693984E-02
     133     -0.42050655E-02     -0.42110215E-02     -0.83909620E-04     -0.35693984E-02
     134     -0.42053357E-02     -0.42110215E-02     -0.84969566E-04     -0.35693984E-02
     135     -0.42055711E-02     -0.42110215E-02     -0.85955063E-04     -0.35693984E-02
     136     -0.42057926E-02     -0.42110215E-02     -0.86945267E-04     -0.35693984E-02
     137     -0.42059873E-02     -0.42110215E-02     -0.87915823E-04     -0.35693984E-02
     138     -0.42061807E-02     -0.42110215E-02     -0.88986725E-04     -0.35693984E-02
     139     -0.42063542E-02     -0.42110215E-02     -0.90023792E-04     -0.35693984E-02
     140     -0.42065365E-02     -0.42110215E-02     -0.91346161E-04     -0.35693984E-02
     141     -0.42066855E-02     -0.42110215E-02     -0.92344845E-04     -0.35693984E-02
     142     -0.42068421E-02     -0.42110215E-02     -0.93559428E-04     -0.35693984E-02
     143     -0.42069698E-02     -0.42110215E-02     -0.94625300E-04     -0.35693984E-02
     144     -0.42071212E-02     -0.42110215E-02     -0.95947278E-04     -0.35693984E-02
     145     -0.42072582E-02     -0.42110215E-02     -0.97172107E-04     -0.35693984E-02
